Customer ID,Last Used Platform,Is Blocked,Language,Outstanding Amount,Loyalty Points,Number of Employees,Date_Created,Day_Created,Month_Created,Year_Created,Time_Created,Order_ID,Order Status,Category Name,SKU,Quantity,Unit Price,Cost Price,Total Cost Price,Total Price,Order Total,Sub Total,Tax,Delivery Charge,Tip_x,Discount_x,Remaining Balance,Payment Method,Additional Charge,Taxable Amount,Transaction ID,Currency Symbol,Merchant ID,Description,Distance (in km),Order Time,Pickup Time,Delivery Time,Order Preparation Time,Redeemed Loyalty Points,Consumed Loyalty Points,Flat Discount,Checkout Template Name,Checkout Template Value,Task_ID,Relationship,Team_Name,Task_Type,Agent_ID,Distance(m),Total_Time_Taken(min),Task_Status,Ref_Images,Rating,Review,Latitude,Longitude,Promo_Applied,Custom_Template_ID,Task_Details_QTY,Task_Details_AMOUNT,Special_Instructions,Tip_y,Delivery_Charges,Discount_y,Subtotal,Payment_Type,Task_Category,Earning
4070616.0,WEB,0.0,en,0.0,1698.0,6.0,2021-08-07,Saturday,August,2021.0,02:53:17 PM,1044104.0,COMPLETED,Salt & Seasoning,KNSS0001,1.0,3550.0,3200.0,3200.0,3550.0,133450.0,138450.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,11998.6,2022-01-04T11:47:25.000Z,2022-01-04T11:48:07.000Z,2022-01-04T15:00:00.000Z,0.0,1000,276,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
4070616.0,WEB,0.0,en,0.0,1698.0,6.0,2021-08-07,Saturday,August,2021.0,02:53:17 PM,1044104.0,COMPLETED,Noodles & Spaghetti,KNNO1101,1.0,6700.0,6450.0,6450.0,6700.0,133450.0,138450.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,11998.6,2022-01-04T11:47:25.000Z,2022-01-04T11:48:07.000Z,2022-01-04T15:00:00.000Z,0.0,1000,276,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
4070616.0,WEB,0.0,en,0.0,1698.0,6.0,2021-08-07,Saturday,August,2021.0,02:53:17 PM,1044104.0,COMPLETED,Packaging,KNPT0001,3.0,550.0,500.0,1500.0,1650.0,133450.0,138450.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,11998.6,2022-01-04T11:47:25.000Z,2022-01-04T11:48:07.000Z,2022-01-04T15:00:00.000Z,0.0,1000,276,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
4070616.0,WEB,0.0,en,0.0,1698.0,6.0,2021-08-07,Saturday,August,2021.0,02:53:17 PM,1044104.0,COMPLETED,Salt & Seasoning,KNSS0801,1.0,14850.0,13500.0,13500.0,14850.0,133450.0,138450.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,11998.6,2022-01-04T11:47:25.000Z,2022-01-04T11:48:07.000Z,2022-01-04T15:00:00.000Z,0.0,1000,276,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
4417949.0,WEB,0.0,en,0.0,3591.0,,2021-10-14,Thursday,October,2021.0,08:26:58 PM,1044992.0,CANCELLED,Flour & Sugar,KNFS0001,2.0,20850.0,20420.0,40840.0,41700.0,39200.0,41700.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,11996.04,2022-01-04T21:08:16.000Z,2022-01-04T21:08:05.000Z,2022-01-05T11:00:00.000Z,0.0,500,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
4606422.0,WEB,0.0,en,0.0,1391.0,6.0,2021-11-25,Thursday,November,2021.0,03:27:35 PM,1046559.0,COMPLETED,Rice & Cereals,KNRC0701,1.0,55000.0,50000.0,50000.0,55000.0,52500.0,55000.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,11986.72,2022-01-05T18:23:53.000Z,2022-01-05T18:21:59.000Z,2022-01-05T19:00:00.000Z,0.0,500,110,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
4070616.0,WEB,0.0,en,0.0,1698.0,6.0,2021-08-07,Saturday,August,2021.0,02:53:17 PM,1051357.0,CANCELLED,Rice & Cereals,KNRC0701,2.0,55000.0,50000.0,100000.0,110000.0,138350.0,138350.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,11998.6,2022-01-08T08:13:47.000Z,2022-01-08T08:13:29.000Z,2022-01-08T11:00:00.000Z,0.0,-,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
4070616.0,WEB,0.0,en,0.0,1698.0,6.0,2021-08-07,Saturday,August,2021.0,02:53:17 PM,1051357.0,CANCELLED,Rice & Cereals,KNRC0201,1.0,28350.0,27000.0,27000.0,28350.0,138350.0,138350.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,11998.6,2022-01-08T08:13:47.000Z,2022-01-08T08:13:29.000Z,2022-01-08T11:00:00.000Z,0.0,-,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
4085923.0,WEB,0.0,en,0.0,3943.0,7.0,2021-08-10,Tuesday,August,2021.0,03:15:34 PM,1056169.0,COMPLETED,Flour & Sugar,KNFS0001,20.0,20850.0,20450.0,409000.0,417000.0,437500.0,440000.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,11996.58,2022-01-10T19:29:20.000Z,2022-01-10T19:28:57.000Z,2022-01-11T11:00:00.000Z,0.0,500,880,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
4085923.0,WEB,0.0,en,0.0,3943.0,7.0,2021-08-10,Tuesday,August,2021.0,03:15:34 PM,1056169.0,COMPLETED,Flour & Sugar,KNFS1101,1.0,23000.0,21900.0,21900.0,23000.0,437500.0,440000.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,11996.58,2022-01-10T19:29:20.000Z,2022-01-10T19:28:57.000Z,2022-01-11T11:00:00.000Z,0.0,500,880,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
4588145.0,WEB,0.0,en,0.0,1139.0,8.0,2021-11-21,Sunday,November,2021.0,03:41:40 PM,1056179.0,COMPLETED,Flour & Sugar,KNFS5000,10.0,1100.0,1000.0,10000.0,11000.0,130800.0,133300.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,12006.82,2022-01-10T19:35:23.000Z,2022-01-10T19:36:07.000Z,2022-01-11T11:00:00.000Z,0.0,500,266,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
4588145.0,WEB,0.0,en,0.0,1139.0,8.0,2021-11-21,Sunday,November,2021.0,03:41:40 PM,1056179.0,COMPLETED,Packaging,KNPT0010,20.0,650.0,600.0,12000.0,13000.0,130800.0,133300.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,12006.82,2022-01-10T19:35:23.000Z,2022-01-10T19:36:07.000Z,2022-01-11T11:00:00.000Z,0.0,500,266,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
4588145.0,WEB,0.0,en,0.0,1139.0,8.0,2021-11-21,Sunday,November,2021.0,03:41:40 PM,1056179.0,COMPLETED,Packaging,KNPT0001,20.0,550.0,500.0,10000.0,11000.0,130800.0,133300.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,12006.82,2022-01-10T19:35:23.000Z,2022-01-10T19:36:07.000Z,2022-01-11T11:00:00.000Z,0.0,500,266,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
4588145.0,WEB,0.0,en,0.0,1139.0,8.0,2021-11-21,Sunday,November,2021.0,03:41:40 PM,1056179.0,COMPLETED,Spreads,KNSP1701,3.0,19450.0,17500.0,52500.0,58350.0,130800.0,133300.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,12006.82,2022-01-10T19:35:23.000Z,2022-01-10T19:36:07.000Z,2022-01-11T11:00:00.000Z,0.0,500,266,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
4588145.0,WEB,0.0,en,0.0,1139.0,8.0,2021-11-21,Sunday,November,2021.0,03:41:40 PM,1056179.0,COMPLETED,Beverages,KNBE0003,1.0,6600.0,6000.0,6000.0,6600.0,130800.0,133300.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,12006.82,2022-01-10T19:35:23.000Z,2022-01-10T19:36:07.000Z,2022-01-11T11:00:00.000Z,0.0,500,266,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
4588145.0,WEB,0.0,en,0.0,1139.0,8.0,2021-11-21,Sunday,November,2021.0,03:41:40 PM,1056179.0,COMPLETED,Beverages,KNBE0001,1.0,6600.0,6000.0,6000.0,6600.0,130800.0,133300.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,12006.82,2022-01-10T19:35:23.000Z,2022-01-10T19:36:07.000Z,2022-01-11T11:00:00.000Z,0.0,500,266,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
4588145.0,WEB,0.0,en,0.0,1139.0,8.0,2021-11-21,Sunday,November,2021.0,03:41:40 PM,1056179.0,COMPLETED,Rice & Cereals,KNRC1002,1.0,26750.0,25500.0,25500.0,26750.0,130800.0,133300.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,12006.82,2022-01-10T19:35:23.000Z,2022-01-10T19:36:07.000Z,2022-01-11T11:00:00.000Z,0.0,500,266,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
4417949.0,WEB,0.0,en,0.0,3591.0,,2021-10-14,Thursday,October,2021.0,08:26:58 PM,1056903.0,COMPLETED,Flour & Sugar,KNFS0001,2.0,20850.0,20450.0,40900.0,41700.0,41700.0,41700.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,11996.04,2022-01-11T08:21:11.000Z,2022-01-11T08:21:52.000Z,2022-01-11T11:00:00.000Z,0.0,-,83,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
4876172.0,WEB,0.0,en,0.0,26.0,1.0,2022-01-11,Tuesday,January,2022.0,10:21:03 AM,1057125.0,CANCELLED,Vegetables,KNVG0001,1.0,1150.0,1110.0,1110.0,1150.0,28850.0,28850.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,11991.37,2022-01-11T11:21:47.000Z,2022-01-11T11:21:23.000Z,2022-01-11T15:00:00.000Z,0.0,-,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
4876172.0,WEB,0.0,en,0.0,26.0,1.0,2022-01-11,Tuesday,January,2022.0,10:21:03 AM,1057125.0,CANCELLED,Vegetables,KNVG0002,1.0,18450.0,17575.0,17575.0,18450.0,28850.0,28850.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,11991.37,2022-01-11T11:21:47.000Z,2022-01-11T11:21:23.000Z,2022-01-11T15:00:00.000Z,0.0,-,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
4876172.0,WEB,0.0,en,0.0,26.0,1.0,2022-01-11,Tuesday,January,2022.0,10:21:03 AM,1057125.0,CANCELLED,Vegetables,KNVG0003,1.0,9250.0,8780.0,8780.0,9250.0,28850.0,28850.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,11991.37,2022-01-11T11:21:47.000Z,2022-01-11T11:21:23.000Z,2022-01-11T15:00:00.000Z,0.0,-,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
4154054.0,WEB,0.0,en,0.0,3116.0,2.0,2021-08-23,Monday,August,2021.0,07:03:46 PM,1057989.0,COMPLETED,Flour & Sugar,KNFS0001,3.0,20850.0,20450.0,61350.0,62550.0,62550.0,62550.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,11994.94,2022-01-11T19:41:02.000Z,2022-01-11T19:41:44.000Z,2022-01-12T11:00:00.000Z,0.0,-,125,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
4424173.0,WEB,0.0,en,0.0,2126.0,,2021-10-15,Friday,October,2021.0,07:10:12 PM,1057994.0,COMPLETED,Flour & Sugar,KNFS0001,2.0,20850.0,20450.0,40900.0,41700.0,41700.0,41700.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,11995.22,2022-01-11T19:43:50.000Z,2022-01-11T19:43:25.000Z,2022-01-12T11:00:00.000Z,0.0,-,83,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
4079018.0,WEB,0.0,en,0.0,909.0,10.0,2021-08-09,Monday,August,2021.0,08:16:45 AM,1058586.0,COMPLETED,Flour & Sugar,KNFS0001,1.0,20850.0,20450.0,20450.0,20850.0,20850.0,20850.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,11994.94,2022-01-12T07:04:20.000Z,2022-01-12T07:05:01.000Z,2022-01-12T11:00:00.000Z,0.0,-,41,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
4154054.0,WEB,0.0,en,0.0,3116.0,2.0,2021-08-23,Monday,August,2021.0,07:03:46 PM,1059864.0,COMPLETED,Flour & Sugar,KNFS0001,3.0,20850.0,20450.0,61350.0,62550.0,62550.0,62550.0,-,-,-,-,0.0,CASH,-,-,0.0,₦,1048159.0,,11994.94,2022-01-12T21:06:25.000Z,2022-01-12T21:07:11.000Z,2022-01-13T11:00:00.000Z,0.0,-,125,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
